,customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
165,6345-FZOQH,Male,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,69.0,19.9,1363.45
166,3376-BMGFE,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,4.0,70.9,273.0
167,5997-OPVFA,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,89.05,6254.45
168,3445-HXXGF,Male,Yes,No,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,58.0,45.3,2651.2
169,1159-WFSGR,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,16.0,20.4,321.4
170,7654-YWJUF,Male,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),No,0.0,43.0,84.25,3539.25
171,1875-QIVME,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,2.0,104.4,242.8
172,6727-IOTLZ,Male,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,0.0,14.0,81.95,1181.75
173,0691-JVSYA,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,0.0,53.0,94.85,5000.2
174,5918-VUKWP,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,0.0,32.0,20.55,654.55
175,1744-JHKYS,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,34.0,24.7,780.2
176,2656-FMOKZ,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1.0,15.0,74.45,1145.7
177,2070-FNEXE,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,1.0,7.0,76.45,503.6
178,5947-SGKCL,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,15.0,105.35,1559.25
179,3712-PKXZA,Male,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),No,0.0,61.0,20.55,1252.0
180,6317-YPKDH,Female,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,1.0,29.95,29.95
181,6582-OIVSP,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,45.3,45.3
182,9367-WXLCH,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,0.0,8.0,84.5,662.65
183,5524-KHNJP,Male,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No,0.0,33.0,74.75,2453.3
184,1918-ZBFQJ,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,13.0,79.25,1111.65
185,1024-GUALD,Female,Yes,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,24.8,24.8
186,4827-USJHP,Male,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,20.0,51.8,1023.85
187,8167-GJLRN,Male,No,No,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,No,0.0,3.0,30.4,82.15
188,0956-SYCWG,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,13.0,19.65,244.8
189,8017-UVSZU,Female,Yes,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,40.0,56.6,2379.1
190,7100-FQPRV,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),No,0.0,43.0,71.9,3173.35
191,2472-OVKUP,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,6.0,91.0,531.0
192,2984-RGEYA,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,69.0,19.75,1375.4
193,9680-NIAUV,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,72.0,109.7,8129.3
194,2146-EGVDT,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,59.0,19.3,1192.7
195,2604-IJPDU,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,0.0,20.0,96.55,1901.65
196,9178-JHUVJ,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,24.0,24.1,587.4
197,6168-YBYNP,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,59.0,111.35,6519.75
198,7255-SSFBC,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,72.0,112.25,8041.65
199,3645-DEYGF,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,20.75,20.75
200,9323-HGFWY,Female,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,27.0,101.9,2681.15
201,8544-GOQSH,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,14.0,80.05,1112.3
202,3363-DTIVD,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,No,0.0,71.0,105.55,7405.5
203,7018-WBJNK,Male,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,13.0,78.3,1033.95
204,9142-KZXOP,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,44.0,68.85,2958.95
205,7674-YTAFD,Female,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,0.0,33.0,79.95,2684.85
206,6348-SNFUS,Male,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),No,0.0,72.0,55.45,4179.2
207,1285-OKIPP,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,0.0,1.0,79.9,79.9
208,7825-ECJRF,Female,No,No,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,19.0,106.6,1934.45
209,1347-KTTTA,Male,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,64.0,102.45,6654.1
210,7841-TZDMQ,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,2.0,46.0,84.5
211,4195-NZGTA,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,1.0,25.25,25.25
212,7157-SMCFK,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,61.0,19.75,1124.2
213,4709-LKHYG,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,No,0.0,29.0,20.0,540.05
214,2504-DSHIH,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,No,1.0,23.0,86.8,1975.85
215,0699-NDKJM,Female,Yes,No,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,57.0,58.75,3437.45
216,9286-BHDQG,Male,Yes,Yes,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,0.0,72.0,45.25,3139.8
217,0230-WEQUW,Male,Yes,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,0.0,66.0,56.6,3789.2
218,2040-LDIWQ,Male,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,65.0,84.2,5324.5
219,6496-JDSSB,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,8.0,80.0,624.6
220,9408-SSNVZ,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,4.0,70.15,268.35
221,4443-EMBNA,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,71.0,24.75,1836.9
222,6469-MRVET,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,No,0.0,1.0,20.2,20.2
223,0742-MOABM,Male,Yes,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes,0.0,4.0,50.05,179.35
224,5961-VUSRV,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),No,0.0,12.0,19.35,219.35
225,6778-JFCMK,Male,No,No,No,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,No,0.0,24.0,50.6,1288.75
226,6341-JVQGF,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,No,0.0,31.0,81.15,2545.75
227,2232-DMLXU,Female,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,55.2,55.2
228,4811-JBUVU,Male,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,0.0,30.0,89.9,2723.15
229,0945-TSONX,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,47.0,85.3,4107.25
230,2651-ZCBXV,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,54.0,108.0,5760.65
231,3316-UWXUY,Male,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,0.0,50.0,93.5,4747.5
232,8937-RDTHP,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,84.6,84.6
233,7083-MIOPC,Female,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,72.0,20.25,1566.9
234,1984-GPTEH,Female,No,No,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,29.0,25.15,702.0
235,1251-KRREG,Male,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,2.0,54.4,114.1
236,0621-JFHOL,Female,No,No,No,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,No,0.0,10.0,29.6,299.05
237,9903-LYSAB,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,18.0,73.15,1305.95
238,0094-OIFMO,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,11.0,95.0,1120.3
239,9227-UAQFT,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,16.0,19.75,284.35
240,7301-ABVAD,Female,No,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,72.0,86.6,6350.5
241,6614-FHDBO,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),No,0.0,72.0,109.2,7878.3
242,7576-ASEJU,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,41.0,74.7,3187.65
243,9058-HRZSV,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,1.0,65.0,94.4,6126.15
244,4522-AKYLR,Female,No,No,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,1.0,13.0,54.8,731.3
245,0221-WMXNQ,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,No,1.0,4.0,75.35,273.4
246,0303-UNCIP,Male,No,No,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,No,0.0,41.0,65.0,2531.8
247,9947-OTFQU,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,15.0,74.4,1074.3
248,0322-YINQP,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,48.55,48.55
249,0959-WHOKV,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,No,0.0,42.0,99.0,4298.45
250,4075-JFPGR,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,No,0.0,51.0,93.5,4619.55
251,4629-NRXKX,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,2.0,70.4,147.15
252,9514-JDSKI,Male,Yes,No,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,1.0,1.0,40.2,40.2
253,3282-ZISZV,Male,No,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No,0.0,32.0,83.7,2633.3
254,3675-YDUPJ,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,10.0,19.85,193.05
255,4111-BNXIF,Female,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,67.0,59.55,4103.9
256,7017-VFHAY,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,61.0,115.1,7008.15
257,6655-LHBYW,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),No,0.0,50.0,114.35,5791.1
258,4959-JOSRX,Female,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,2.0,44.6,80.55
259,5046-NUHWD,Female,Yes,No,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,No,1.0,29.0,45.0,1228.65
260,7273-TEFQD,Male,No,No,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,3.0,41.15,132.2
261,3606-TWKGI,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,13.0,106.9,1364.3
262,7529-ZDFXI,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,1.0,57.0,89.85,4925.35
263,7605-BDWDC,Female,No,No,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,31.0,49.85,1520.1
264,1950-KSVVJ,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,No,0.0,45.0,113.3,5032.25
265,0123-CRBRT,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,0.0,61.0,88.1,5526.75
266,6292-TOSSS,Male,No,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),No,0.0,50.0,24.9,1195.25
267,3197-ARFOY,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,No,1.0,19.0,105.0,2007.25
268,6323-AYBRX,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,Yes,0.0,59.0,19.35,1099.6
269,7014-ZZXAW,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,71.0,24.25,1732.95
270,4385-GZQXV,Female,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,16.0,94.45,1511.2
271,7633-MVPUY,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,No,0.0,57.0,59.75,3450.15
272,6366-ZGQGL,Male,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,1.0,24.8,24.8
273,4716-HHKQH,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,No,1.0,20.0,107.05,2172.05
274,5940-AHUHD,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,Yes,0.0,1.0,70.6,70.6
275,6432-TWQLB,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,5.0,85.4,401.1
276,4484-GLZOU,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,52.0,105.05,5624.85
277,3179-GBRWV,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,1.0,21.0,64.95,1339.8
278,8645-KWHJO,Male,No,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,14.0,55.0,771.95
279,4130-MZLCC,Female,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,5.0,50.55,244.75
280,0314-TKOSI,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,6.0,55.15,322.9
281,8229-MYEJZ,Female,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,0.0,10.0,51.2,498.25
282,2080-SRCDE,Female,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,25.4,25.4
283,9577-WJVCQ,Female,No,No,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,68.0,54.45,3687.75
284,9512-UIBFX,Male,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,Yes,0.0,18.0,95.15,1779.95
285,6202-DYYFX,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),No,0.0,22.0,76.0,1783.6
286,3808-HFKDE,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,20.0,44.35,927.15
287,5583-SXDAG,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,1.0,70.0,70.0
288,3488-PGMQJ,Male,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,8.0,74.5,606.55
289,3580-REOAC,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,10.0,44.85,435.4
290,7534-BFESC,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,24.0,76.1,1712.7
291,3727-OWVYD,Male,No,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,No,0.0,35.0,61.2,2021.2
292,2294-SALNE,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,No,0.0,23.0,86.8,1940.8
293,4847-TAJYI,Female,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,6.0,89.35,567.8
294,1563-IWQEX,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,12.0,19.7,220.35
295,8203-XJZRC,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,20.25,20.25
296,6556-DBKZF,Female,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,No,0.0,71.0,76.05,5436.45
297,6851-WEFYX,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,35.0,100.8,3437.5
298,2985-JUUBZ,Male,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,40.0,74.55,3015.75
299,6390-DSAZX,Female,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,73.6,73.6
300,0895-LMRSF,Male,No,No,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,23.0,64.9,1509.8
301,8098-LLAZX,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,4.0,95.45,396.1
302,8266-VBFQL,Male,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,4.0,90.4,356.65
303,8181-YHCMF,Female,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,68.0,60.3,4109.0
304,2240-HSJQD,Male,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,38.0,81.85,3141.7
305,1248-DYXUB,Male,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,52.0,24.8,1229.1
306,0265-EDXBD,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,32.0,74.9,2303.35
307,4115-BNPJY,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,No,0.0,29.0,75.55,2054.4
308,3167-SNQPL,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,1.0,38.0,101.15,3741.85
309,4091-TVOCN,Male,No,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,48.0,78.75,3682.45
310,1098-TDVUQ,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,1.0,19.25,19.25
311,7277-OZCGZ,Female,No,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,No,0.0,22.0,89.05,1886.25
312,1557-EMYVT,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,43.0,115.05,4895.1
313,2799-ARNLO,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,1.0,5.0,69.35,341.6
314,7563-BIUPC,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,0.0,5.0,80.6,415.55
315,5027-YOCXN,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),No,0.0,51.0,110.05,5686.4
316,3973-SKMLN,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,71.0,19.9,1355.1
317,2321-OMBXY,Female,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),Yes,0.0,38.0,80.3,3058.65
318,2840-XANRC,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,24.0,93.15,2231.05
319,6745-JEFZB,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,35.0,91.5,3236.35
320,5020-ZSTTY,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),Yes,1.0,54.0,82.45,4350.1
321,9880-TDQAC,Female,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,72.0,60.0,4264.0
322,8705-WZCYL,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,1.0,44.8,44.8
323,7102-JJVTX,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,No,0.0,9.0,48.6,422.3
324,8626-PTQGE,Male,No,No,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,69.0,60.05,4176.7
325,4983-CLMLV,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,0.0,52.0,102.7,5138.1
326,5701-YVSVF,Female,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,No,1.0,11.0,82.9,880.05
327,5804-LEPIM,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,2.0,70.35,139.05
328,5697-GOMBF,Female,Yes,Yes,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,No,1.0,28.0,35.9,973.65
329,2739-CACDQ,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),No,1.0,17.0,82.65,1470.05
330,9385-EHGDO,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,No,0.0,35.0,19.85,739.35
331,9498-FIMXL,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,8.0,19.2,161.95
